S0849	117	117	160	160	193	193	238	240	288	300	101	115	154	169	232	232	286	288	124	124	179	179	216	216	273	299	177	178	241	245	294	294	267571.8	4044527.6
S0054	115	117	160	160	193	193	240	240	288	288	115	119	154	169	232	232	288	288	124	128	169	179	216	216	251	273	177	200	235	245	294	294	267562.34	4044522.29
S0056	115	115	160	160	193	193	240	240	277	288	117	119	165	169	236	236	286	288	122	128	169	179	216	218	267	299	175	177	239	241	294	294	267549.47	4044517.44
S0055	117	117	160	160	193	193	238	246	286	288	99	99	165	169	234	236	282	282	124	126	169	173	216	216	250	265	200	200	239	239	288	294	267552.06	4044512.47
S0053	115	115	160	160	193	193	240	240	277	288	99	119	154	154	232	234	282	288	128	128	169	169	216	216	251	299	177	200	235	239	294	294	267566.52	4044496.54
S0060	101	115	160	160	193	193	238	238	288	288	101	117	154	169	232	236	286	286	110	124	169	179	216	216	297	299	178	202	239	241	294	294	267521.75	4044519.92
S0059	117	119	160	160	193	193	238	242	288	288	99	99	165	169	234	236	286	288	128	128	173	179	216	216	265	273	200	200	239	239	288	294	267521.7	4044520.08
S0058	117	117	160	160	193	193	238	240	288	288	101	115	169	169	232	234	282	286	124	124	169	179	216	216	273	299	178	200	239	241	294	294	267519.67	4044523.72
S0057	117	117	160	160	193	193	238	240	288	288	101	115	169	169	232	234	286	288	124	124	169	173	216	216	273	299	178	200	239	241	294	294	267520.22	4044525.43
S0062	117	117	160	160	193	193	238	240	277	288	99	101	154	169	232	234	286	286	124	128	169	173	216	216	299	299	199	200	239	241	294	294	267507.21	4044523.98
S0061	115	117	160	160	193	193	240	240	277	288	99	117	169	169	234	234	282	282	124	128	169	179	218	218	265	273	200	200	239	239	294	294	267521.51	4044544.46
S0063	115	117	160	160	193	193	240	240	288	288	115	117	154	154	234	234	282	286	124	128	169	169	216	216	265	273	177	178	239	239	294	294	267497.62	4044536.67
S0064	115	117	160	160	193	193	238	240	288	288	99	117	169	169	232	236	286	286	122	128	169	173	216	216	299	299	178	200	239	241	294	294	267484.33	4044523.1
S0066	115	117	160	160	193	193	240	240	277	288	115	115	165	169	234	234	286	288	124	124	169	169	216	216	273	273	178	200	239	239	288	294	267454.81	4044537.7
S0065	115	117	160	160	193	193	238	238	277	288	99	99	154	169	232	232	282	286	122	124	169	169	216	218	254	299	200	200	235	241	294	294	267454.57	4044538.16
S0857	102	117	160	160	193	193	238	240	277	288	99	115	169	175	234	234	282	288	124	124	169	179	216	216	273	273	193	200	239	239	294	294	267452.09	4044543.75
S0858	117	117	160	160	193	193	238	240	288	288	115	117	169	171	234	236	282	288	124	128	179	179	216	218	273	299	175	177	239	239	294	294	267444.23	4044544
S0856	115	117	160	160	193	193	240	240	277	277	115	117	165	175	232	234	282	286	124	124	169	169	216	216	273	299	199	200	239	241	294	294	267444.87	4044545.1
S0067	115	117	160	160	193	193	240	240	288	288	101	115	165	165	232	234	282	282	124	128	169	169	216	216	273	299	193	200	239	241	288	294	267416.43	4044546.36
S0859	115	117	160	160	193	193	240	240	277	288	101	115	175	175	232	234	286	286	124	128	169	169	216	216	273	299	193	200	239	241	294	294	267404.01	4044548.8
S0068	117	117	160	160	193	193	240	240	277	288	101	115	165	175	232	234	282	282	124	128	169	173	216	216	273	299	178	193	239	241	294	294	267399.6	4044549.7
S0069	117	117	160	160	193	193	240	240	277	277	101	115	175	175	232	234	282	286	124	128	169	173	216	216	273	299	193	193	239	241	294	294	267394.22	4044550.35
S0070	115	117	160	160	193	193	238	240	288	288	115	117	169	169	232	234	286	288	124	124	169	173	216	216	299	299	178	200	239	241	294	294	267392.93	4044552.08
S0860	115	117	160	160	193	193	238	240	288	288	115	115	169	169	234	234	286	286	124	124	169	169	216	216	273	273	175	193	239	239	288	294	267369.83	4044559.3
S0071	102	117	160	160	193	193	238	240	288	288	115	117	165	169	234	236	286	288	122	124	169	169	216	216	273	299	175	178	239	239	294	294	267364.66	4044548.84
S0072	113	115	160	160	193	193	238	238	277	288	99	119	169	169	234	234	286	286	122	122	173	179	216	218	267	273	178	178	239	241	294	294	267357.03	4044517.96
S0073	115	115	160	160	193	193	238	240	288	288	115	117	169	169	234	236	286	288	124	128	179	179	216	216	254	273	175	177	239	239	288	294	267351.55	4044518.41
S0074	115	115	160	160	193	193	240	240	277	288	115	117	154	169	232	234	286	286	124	124	179	179	216	216	273	299	175	200	239	241	294	294	267307.43	4044516
S0075	101	115	160	160	193	193	238	238	277	288	99	115	165	169	232	234	288	288	122	126	169	179	216	216	273	299	106	175	239	241	294	296	267291.17	4044507.95
S0077	115	117	160	160	193	193	238	242	288	288	101	117	154	165	232	236	286	286	128	128	169	173	216	218	297	299	178	200	239	241	294	294	267291.42	4044499.94
S000A	117	117	160	160	193	193	240	242	288	288	99	115	165	169	234	234	286	288	124	128	173	179	216	216	273	273	178	200	239	239	294	294	267283.52	4044505.82
S000B	117	119	160	160	193	193	238	246	288	288	99	99	154	169	234	236	286	288	124	128	169	173	216	218	265	273	200	200	239	239	288	294	267282.62	4044505.23
S0079	115	117	160	160	193	193	240	242	277	288	99	119	165	169	234	-1	286	288	124	128	173	179	216	218	267	273	178	200	239	241	294	294	267277.77	4044503.73
S0076	115	115	160	160	193	193	238	238	277	288	101	115	169	169	232	234	286	288	124	128	169	173	216	216	299	299	200	200	239	241	294	294	267276.07	4044490.63
S0078	115	119	160	160	193	193	240	240	277	288	99	119	169	171	236	236	286	286	110	122	169	179	216	216	267	297	178	200	239	241	294	294	267268.81	4044510.27
S0865	115	117	160	160	193	193	238	242	288	288	101	115	154	169	232	234	286	286	124	128	173	173	216	216	299	299	178	200	239	241	294	300	267257.08	4044490.48
S0081	117	119	160	160	193	193	240	240	277	277	99	119	154	171	232	232	286	286	122	124	179	179	216	216	254	267	178	200	235	241	294	294	267245.57	4044501.48
S0082	115	115	160	160	193	193	238	238	288	288	117	119	169	169	232	232	286	286	122	122	169	173	216	218	267	299	175	202	241	241	294	294	267244.66	4044501.74
S0083	102	115	160	160	193	193	238	238	288	288	115	117	169	169	234	236	286	286	122	124	169	173	216	216	299	299	175	178	239	239	294	294	267244.35	4044498.75
S0084	115	117	160	160	193	193	238	238	277	288	101	117	169	169	232	236	286	286	122	128	169	173	216	216	299	299	175	178	239	241	294	294	267236.66	4044501.86
S0864	115	117	160	160	193	193	238	238	288	288	115	119	154	169	234	234	286	288	122	128	169	173	216	216	267	273	178	200	239	241	294	294	267220.56	4044491.76
S0085	115	115	160	160	193	193	238	240	277	288	99	119	169	169	234	234	282	286	122	124	179	179	216	218	267	273	178	178	239	241	294	294	267209.63	4044473
S0148	117	117	160	160	193	193	240	240	277	277	99	99	154	169	234	234	282	286	128	128	169	169	216	218	273	299	177	200	239	239	294	294	267520.7	4044579.67
S0147	101	117	158	160	193	193	238	242	277	288	115	117	169	169	234	236	282	286	124	124	169	179	216	218	265	273	177	200	239	239	294	294	267455.28	4044592.01
S0146	101	117	160	160	193	193	238	238	277	288	99	115	154	169	234	236	282	286	124	126	169	173	212	216	265	273	200	200	239	239	294	294	267447	4044602.5
S0145	102	115	158	160	193	193	238	242	277	288	99	115	165	169	234	234	282	286	124	128	173	179	214	218	273	273	178	200	239	239	294	294	267441.8	4044606.55
S0144	115	115	160	160	193	193	240	240	277	288	99	117	165	169	236	236	286	286	124	128	169	179	216	216	254	297	177	200	239	239	288	294	267441.57	4044616.43
S0143	101	102	160	160	193	193	240	240	288	288	99	117	154	169	234	236	282	286	128	128	169	179	216	218	254	299	177	200	239	239	294	294	267424.98	4044642.41
S0149	117	117	160	160	193	193	238	240	288	288	99	115	169	175	234	236	286	288	124	128	173	179	216	216	254	273	193	200	239	239	288	294	267409.69	4044654.81
S0141	115	117	160	160	193	193	238	238	277	288	99	99	154	175	234	234	282	288	128	128	169	169	216	216	273	299	177	200	239	239	294	294	267387.09	4044682.03
S0142	101	115	160	160	193	193	240	240	277	277	99	99	154	154	234	234	282	286	128	128	169	169	218	218	273	273	177	202	239	239	294	294	267385.1	4044686.65
S0140	102	115	160	160	193	193	240	240	277	288	99	117	154	165	234	236	282	286	124	128	169	179	214	216	273	299	200	202	239	239	294	294	267364.23	4044696.55
S0139	101	101	160	160	193	193	238	246	277	288	115	115	154	169	234	234	282	282	124	128	169	169	216	216	273	273	200	200	239	239	294	294	267357.74	4044707.31
S0137	101	117	160	160	193	193	238	240	288	288	99	117	154	169	232	236	282	286	124	126	169	175	216	216	250	254	177	200	239	241	288	294	267315.67	4044736.89
S0136	115	115	160	160	193	193	240	240	288	288	99	115	154	165	234	236	286	288	128	128	173	179	216	218	254	299	177	200	239	239	294	294	267314.76	4044736.92
S0138	101	117	160	160	193	193	238	238	277	277	99	115	154	169	232	234	282	288	124	128	169	179	216	216	251	273	177	200	235	239	294	294	267310.5	4044741.54
S0135	101	117	160	160	193	193	238	240	277	288	99	117	154	154	234	236	286	288	128	128	169	169	216	218	273	297	178	200	239	239	294	294	267277.96	4044735.45
S0087	115	117	160	160	193	193	238	240	288	288	115	119	154	169	234	234	286	288	124	128	169	179	216	216	273	273	178	200	239	239	294	294	267211.37	4044753.64
S0088	102	115	160	160	193	193	238	238	277	277	99	99	165	169	234	234	282	282	124	128	169	169	218	218	273	299	200	200	239	239	294	294	267202.25	4044757.84
S0133	101	117	160	160	193	193	240	240	288	288	99	117	165	169	234	236	282	288	122	128	169	169	216	216	299	299	175	200	239	239	294	294	267149.15	4044758.85
S0089	115	117	160	160	193	193	238	248	288	288	99	119	154	165	232	234	282	286	128	128	169	169	218	218	251	273	200	202	235	239	294	294	267141.03	4044750.1
S0090	115	117	160	160	193	193	240	242	277	288	99	117	165	175	234	236	282	286	126	128	169	169	218	218	273	297	178	200	239	239	294	294	267118.42	4044732.27
S0132	117	117	160	160	193	193	238	240	277	277	99	117	165	165	234	236	282	286	128	128	169	169	216	218	299	299	178	200	239	239	294	294	267099.58	4044766.37
S0131	117	117	160	160	193	193	238	240	288	288	117	119	165	165	234	234	282	286	122	124	169	169	216	216	265	267	178	200	239	241	294	294	267082.28	4044760.95
S0130	117	119	160	160	193	193	240	248	288	288	99	117	165	165	234	234	282	288	126	128	169	181	218	218	250	265	177	200	239	239	294	294	267072.72	4044749.38
S0091	115	117	160	160	193	193	238	240	277	288	115	115	169	169	234	234	282	286	124	124	169	169	216	218	273	273	178	200	239	239	294	294	267050.31	4044681.4
S0092	115	117	160	160	193	193	238	240	277	288	115	115	154	169	234	234	286	288	124	124	169	179	218	218	273	273	178	200	239	239	294	294	267021.01	4044692.74
S0867	115	117	160	160	193	193	240	240	277	288	115	119	154	165	234	-1	282	286	124	124	169	179	216	218	267	273	178	200	239	241	294	294	267015.25	4044693.9
S0866	117	117	160	160	193	193	238	238	277	288	99	99	154	154	232	234	282	288	124	128	169	169	216	218	250	251	177	200	235	239	294	294	267014.4	4044693.12
S0868	115	117	160	160	193	193	238	242	277	288	115	117	154	165	234	234	282	288	124	124	169	169	216	216	265	273	178	-1	239	239	294	294	267005.88	4044712.22
S0095	101	101	158	160	193	193	238	238	277	277	117	117	165	169	234	236	282	282	124	126	169	179	212	216	265	273	200	200	239	239	294	294	267003.47	4044695.75
S0094	101	115	160	160	193	193	238	238	277	288	99	115	154	165	232	234	282	288	124	128	169	179	216	218	251	273	200	200	235	239	294	294	267010.01	4044671.32
S0093	115	117	160	160	193	193	238	238	277	277	99	115	165	169	234	234	286	288	124	128	169	179	218	218	273	273	178	200	239	239	294	294	267012.72	4044664.56
S0129	101	117	160	160	193	193	238	238	277	277	99	115	165	175	232	234	282	286	124	124	169	169	216	218	251	273	178	178	235	239	294	294	266992.03	4044710.17
S0128	101	115	160	160	193	193	238	238	277	288	115	117	154	165	234	234	286	286	124	124	169	169	216	216	273	273	178	200	239	239	294	294	266988.8	4044711.52
S0127	101	101	158	160	193	193	238	238	277	277	115	119	169	169	234	236	282	286	124	124	169	169	212	216	254	273	200	200	239	239	294	294	266988.7	4044709.23
S0096	101	119	160	160	188	193	238	238	288	288	99	115	165	169	232	234	282	282	124	128	169	169	216	216	251	273	199	200	235	239	294	294	266989.97	4044683.42
S0097	101	101	160	160	193	195	238	240	277	288	99	115	165	165	234	234	282	286	124	128	169	173	216	216	265	273	106	178	239	239	294	294	266987.44	4044682.5
S0098	101	117	160	160	193	193	238	238	277	288	99	115	169	169	234	234	282	286	124	126	169	179	218	218	250	273	200	200	239	239	294	294	266983.19	4044679.38
S0099	101	101	160	160	193	193	238	240	277	277	115	117	154	165	232	234	282	286	124	128	169	169	212	218	273	299	177	200	239	241	294	294	266982.11	4044681.46
S0100	101	117	160	160	193	193	238	238	277	288	99	115	154	165	234	234	282	286	126	126	169	169	216	216	250	273	200	200	239	239	294	294	266974.91	4044671.42
S0101	101	117	160	160	193	193	238	238	277	288	115	117	169	175	234	234	282	282	124	124	173	179	212	218	273	273	200	200	239	239	294	294	266974.32	4044670.66
S0126	101	115	160	160	193	193	238	238	277	288	115	115	154	169	234	234	282	286	124	128	169	169	216	218	273	273	200	200	239	239	294	294	266905.17	4044640.83
S0102	101	117	160	160	193	193	238	238	288	288	99	117	154	154	232	234	282	288	126	128	169	169	216	218	250	299	178	200	239	241	294	294	266907.62	4044634.42
S0103	115	115	160	160	193	193	238	238	277	288	115	115	165	169	234	234	286	286	124	124	169	169	216	216	273	273	178	200	239	239	294	294	266905.14	4044628.66
S0105	101	117	160	160	188	193	238	244	288	288	99	117	165	165	234	236	286	286	126	128	169	173	216	218	250	254	200	200	239	239	294	294	266891.46	4044612.83
S0104	101	115	160	160	188	193	238	244	288	288	99	117	165	165	236	236	286	288	128	128	169	179	216	218	254	293	178	200	239	239	294	294	266880.56	4044626.98
S0125	101	117	158	160	193	193	238	238	277	288	115	117	154	169	234	236	282	286	124	126	169	179	216	218	265	273	200	200	239	239	294	294	266864.72	4044633.71
S0106	101	115	160	160	193	193	238	238	277	288	99	115	165	165	232	234	282	286	124	124	169	169	216	216	250	273	200	200	239	241	294	294	266862.82	4044625.05
S0107	101	101	160	160	188	193	238	240	288	288	99	117	165	169	234	234	286	286	124	126	169	169	216	216	273	273	192	200	239	239	294	294	266858.21	4044622.85
S0124	101	117	160	160	193	193	238	238	277	288	99	115	154	165	234	236	282	286	124	126	169	179	212	218	265	273	200	200	239	239	294	294	266855.35	4044633.14
S0123	101	115	160	160	193	193	238	238	288	288	99	117	165	169	232	232	286	286	124	126	169	169	216	218	251	299	200	200	235	241	294	294	266853.8	4044633.8
S0876	101	101	160	160	193	193	238	238	277	288	115	117	154	154	234	234	286	288	124	124	169	169	216	218	273	273	178	200	239	239	294	294	266835.67	4044627.96
S0108	101	117	160	160	193	193	238	238	277	277	99	115	165	169	232	234	282	282	126	128	169	169	216	216	251	273	178	200	235	239	294	294	266832.79	4044569.45
S0109	101	101	160	160	193	193	238	238	288	288	99	115	154	154	234	234	286	288	124	124	169	169	216	218	250	273	177	178	239	239	294	294	266800.38	4044594.4
S0110	101	101	160	160	193	193	238	238	288	288	117	117	154	169	232	236	282	286	124	124	173	179	218	218	265	299	200	200	239	241	294	294	266794.47	4044595.52
S0122	101	115	160	160	193	193	238	238	277	288	117	117	154	165	232	236	282	286	124	128	169	169	216	218	297	299	200	200	239	241	294	294	266784.57	4044592.12
S0111	115	115	160	160	193	193	238	240	277	288	99	115	165	169	234	236	282	286	124	128	169	179	216	216	273	299	200	200	239	239	294	294	266774.7	4044598.72
S0869	101	101	160	160	193	193	238	240	277	288	117	119	154	169	234	236	282	282	124	124	169	173	216	218	273	297	177	200	239	239	294	294	266773.91	4044598.54
S0119	101	101	160	160	193	193	238	238	277	288	99	115	154	165	234	234	282	286	124	124	169	173	216	218	250	273	177	200	239	239	294	294	266770.62	4044595.42
S0112	101	101	160	160	193	193	238	238	288	288	117	117	154	165	232	232	282	286	124	124	169	169	218	218	299	299	177	200	241	241	294	294	266767.96	4044598.85
S0113	101	115	160	160	193	193	238	242	277	288	99	99	154	165	232	232	286	286	128	128	169	169	216	218	251	265	177	178	235	235	294	294	266763.48	4044610.25
S0114	101	101	160	160	193	193	238	238	288	288	99	99	154	154	232	234	282	286	124	128	169	169	216	216	251	265	177	199	235	239	294	294	266753.53	4044609.41
S0871	101	115	160	160	193	193	238	238	277	288	99	115	154	154	232	234	282	288	124	126	169	169	216	218	251	273	199	200	235	239	294	294	266748.83	4044607.67
S0121	101	101	160	160	193	193	238	238	277	288	99	117	154	165	232	234	282	286	124	128	169	169	218	218	250	299	177	177	239	241	294	294	266763.5	4044586.67
S0870	101	102	160	160	193	193	238	238	288	288	99	115	154	165	234	234	282	282	124	128	169	169	216	216	273	273	200	200	239	239	294	294	266763.38	4044587.38
S0120	101	117	160	160	193	193	238	238	277	288	99	115	169	169	232	234	282	288	124	128	169	179	212	218	251	273	200	200	235	239	294	294	266761.06	4044589.02
S0875	97	115	160	160	193	193	238	246	288	288	99	115	154	165	232	234	286	288	124	126	169	169	218	218	273	299	177	200	235	239	294	309	266755.12	4044589.91
S0116	101	117	160	160	193	193	238	240	277	277	99	115	154	165	234	236	282	286	124	124	169	169	216	216	265	273	178	200	239	239	294	294	266750.51	4044591.27
S0115	101	115	160	160	193	193	238	242	277	288	99	115	154	169	232	234	286	288	124	128	169	169	216	218	251	273	177	178	235	239	294	294	266744.58	4044595.66
S0872	115	117	160	160	193	193	238	242	277	288	115	117	154	165	232	234	286	286	124	128	169	169	218	218	273	299	178	200	239	241	294	294	266734.6	4044600.12
S0873	101	115	160	160	193	193	238	242	277	288	99	115	165	169	234	234	286	286	124	128	169	169	216	218	265	273	200	200	239	239	294	294	266731.87	4044600.24
S0874	117	117	160	160	193	193	238	238	288	288	99	117	154	154	232	234	282	282	124	124	169	173	216	216	250	299	200	200	239	241	294	294	266732.57	4044598.83
S0118	101	101	160	160	193	193	238	238	277	288	99	117	154	165	232	236	282	288	124	124	169	169	216	216	251	293	178	200	235	239	294	294	266735.84	4044585.66
S0117	101	115	160	160	193	193	240	242	277	288	99	117	154	154	232	234	282	286	126	128	169	169	216	218	251	265	200	200	235	239	288	294	266733.76	4044582.18
S0155	102	115	160	160	193	193	238	240	288	288	99	101	165	165	232	234	282	288	128	128	169	179	216	216	273	299	200	200	239	241	288	294	267437.89	4044717.02
S0154	102	117	160	160	193	193	238	240	288	288	101	117	165	169	232	236	286	288	124	124	169	173	216	216	254	299	200	200	239	241	294	294	267435.19	4044719.97
S0153	115	115	160	160	193	193	240	240	288	288	99	117	165	169	236	236	286	288	128	128	179	179	216	216	254	297	177	200	239	239	294	294	267398.07	4044740.08
S0152	102	115	160	160	193	193	240	240	277	288	99	117	169	169	234	236	286	288	128	128	179	179	216	218	273	297	178	200	239	239	294	294	267398.29	4044740.4
S0151	101	115	160	160	193	193	240	240	277	288	99	117	169	169	236	236	286	288	128	128	169	179	216	216	254	254	177	200	239	239	288	294	267381.9	4044748.25
S0150	115	115	160	160	193	193	240	242	288	288	115	117	154	165	234	236	286	286	128	128	169	173	216	218	254	299	200	200	239	239	294	294	267374.55	4044751.92
S0156	101	115	160	160	193	193	238	240	277	288	99	115	154	165	234	234	282	282	124	128	169	169	216	218	265	273	177	202	239	239	294	294	267168.76	4044894.29
S0157	101	101	160	160	193	193	238	242	288	288	99	99	154	154	232	232	282	288	124	128	169	169	216	218	250	251	200	200	235	241	294	294	267203.11	4044962.96
