tree	Z0557	Z0558	Z0559	Z0356	Z0357	Z0358	Z0560	Z0561	Z0562	Z0562mother	Z0565	Z0563	Z0564	Z0569	Z0568	Z0567	Z0566	Z0570	Z0571	Z0572	Z0573	Z0574	Z0575	Z0577	Z0576	Z0578	Z0579	Z0580	Z0581	Z0582	Z0583	Z0585	Z0586	Z0587	Z0588	Z0591	Z0589	Z0590	Z0592	Z0784	Z0594	Z0595	Z0596	Z0783	Z0597	Z0598	Z0599	Z0600	Z0301	Z0862	Z0861	Z0302	Z0303	Z0307	Z0306	Z0305	Z0304	Z0311	Z0308	Z0310	Z0309	Z0313	Z0317	Z0312	Z0318	Z0316	Z0314	Z0315	Z0319	Z0320	Z0321	Z0324	Z0322	Z0323	Z0325	Z0326	Z0327	Z0328	Z0329	Z0330	Z0331	Z0332	Z0333	Z0785	Z0334	Z0335	Z0336	Z0338	Z0337	Z0339	Z0340	Z0343	Z0341	Z0342	Z0344	Z0349	Z0359	Z0348	Z0347	Z0346	Z0345	Z0350	Z0353	Z0352	Z0351	Z0354	Z0355	Z0360	Z0361	Z0362	Z0364	Z0365	Z0366	Z0367	Z0368	Z0369	Z0370	Z0371	Z0372	Z0373	Z0374	Z0375	Z0376	Z0377	Z0378	Z0379	Z0380	Z0381	Z0382	Z0383	Z0384	Z0385	Z0386	Z0387	Z0388	Z0389	Z0390	Z0391	Z0392	Z0393	Z0863	Z0394	Z0395	Z0396	Z0398	Z0397	Z0399	Z0400	Z0701	Z0702	Z0703	Z0704	Z0705	Z0706	Z0707	Z0709	Z0708	Z0710	Z0711	Z0713	Z0712	Z0715	Z0714	Z0717	Z0716	Z0718	Z0719	Z0720	Z0721	Z0722	Z0731	Z0730	Z0723	Z0725	Z0724	Z0727	Z0726	Z0728	Z0729	Z0733	Z0734	Z0732	Z0735	Z0736	Z0737	Z0738	Z0739	Z0740	Z0741	Z0742	Z0743	Z0746	Z0748	Z0747	Z0744	Z0745	Z0751	Z0749	Z0750	Z0752	Z0753	Z0754	Z0755	Z0756	Z0757	Z0758	Z0759	Z0760	Z0761	Z0763	Z0762	Z0764	Z0768	Z0767	Z0765	Z0769	Z0771	Z0772	Z0774	Z0775	Z0776	Z0777	Z0781	Z0779	Z0780	Z0782
Z0557	1.81012e-12	0.350227518098539	0.200318688415758	0.0026456079175312	0.0440766544017849	0.00601977886430507	0.0225922364233463	0.0152087050280324	7.16343275901203e-06	0.00231376828569827	0.00592058142003558	0.00309204125794104	0.00624605276002284	0.00342279192048815	0.00373497666933496	0.00468727001419936	0.00278669679027243	0.00269375142652274	0.000606484723261679	0.00180283836265553	0.00299076466857863	0.0015922351776219	0.00143035538910121	0.00178374548241313	0.00168371483012511	0.00327027909167062	0.00358595841794841	0.00173107079996977	0.00158683172526144	0.00191078606484472	0.00406740206477852	0.00168227406505696	0.00231163330045647	0.00227868234371267	0.00156237918750962	0.00112883607609314	0.00103258803343991	0.00104612042302209	0.000912361196332165	0.0006213585932453	0.000396538299518967	0.000278156406175053	0.00111099266790616	0.000613668146341301	0.000481276437146047	0.000926925574412318	0.000601524625734192	0.000610413486286166	0.000688315644309833	0.000901209483395123	0.000992472994603438	0.000989309403176876	0.000700586109881958	0.000557261316614427	0.000491883580328905	0.000488855061421439	0.000486185612563504	0.000422690763696438	0.000269051587068954	0.000450045466376408	0.000164993374999547	0.00043826148535898	0.000389473656668765	0.000465242622796787	0.000318726581442722	0.000497360530960188	0.000377360394701934	0.000447464748357042	0.000578525156414971	0.000562302743281364	0.000559071523324699	0.000461593292988312	0.000232105203861093	0.000354893886656887	0.000574368274118544	0.000386220295419298	0.000379788782626386	0.000338259017002567	0.000199425324053926	0.000224146086203351	6.04868996409841e-05	0.000189079296605125	0.000224216593007664	0.000311918258836162	0.000296276780718344	0.000334554212396269	0.000350026046519631	0.000195026262524863	0.000247776397323644	0.000163183712215164	0.000446406019180311	0.000361311531670526	0.000374109032637824	0.000344262639224197	0.000330120683237825	0.000388148445619169	0.000192139997974976	0.000124017886647017	0.000131474042206738	0.000123628029104593	0.000139784893274823	0.000197045698225573	0.000117083768265683	0.000124393107232962	0.000131627045396312	0.000107155023067899	0.000132704414924059	0.000229474308800584	0.000218621963945697	0.000106817500978883	0.000241275100073823	0.000183236481712924	0.000647771657675121	0.000677453730429347	0.000831388063472828	0.00171294859708271	0.000841867609714802	0.00071531088515303	0.000248369005606584	0.000273674259572528	0.00025236744735707	0.000382784114427287	0.000295515689670884	0.000371544045820659	0.000539514232063435	0.000488856984265057	0.000724895012302508	0.000435075432424981	0.00125238143301949	0.00264606662972241	0.00207282530465195	0.00178760783050491	0.00109920792995474	0.000504092407178811	0.00122680634154267	0.000710380796673842	0.000529470745133873	0.00032402174476347	0.000226673513599662	0.000444572834489505	0.000330416692846417	0.000284812634870532	0.000185381204600941	0.000177230189833583	0.00019247386456525	0.000159926108917915	0.000104119568177909	0.000110691998811351	7.0595869475652e-05	0.00010956107631046	0.000186477076457024	0.000139314183665287	0.000129462833951134	9.4878595042632e-05	7.20729418299659e-05	0.000115060985385899	3.23910033571694e-05	7.00927767166314e-05	6.81023996277087e-05	3.31170714712901e-05	3.33998209068541e-05	5.87932760637066e-05	3.13631088954748e-05	1.9567084131053e-05	1.88631973655571e-05	9.99988289360231e-05	2.28089484361555e-05	2.85623503580298e-05	6.85412062290673e-05	8.55055635488172e-05	6.82976656428112e-05	4.01002829488506e-05	2.80991020330343e-05	1.71308831752775e-05	1.58046715652609e-05	2.85079762659492e-05	2.06335703697786e-05	1.61509820506281e-05	1.65104196439923e-05	4.66055244149444e-05	3.96842153915032e-05	4.68638253812386e-05	2.61056600347126e-05	1.67965122150788e-05	1.65047408986745e-05	2.74785223757579e-05	4.79109166301931e-05	3.06921197455068e-05	3.76911155911561e-05	3.96805684153112e-05	3.886399458319e-05	2.69769953601249e-05	3.77156153251373e-05	1.45147583090919e-05	3.16605517908975e-05	3.00517862078714e-05	3.07906463993663e-05	4.94047617702849e-05	7.82123955987366e-05	6.00785478348341e-05	5.65243177215146e-05	6.05010307525248e-05	6.37880041464839e-05	6.84821068850804e-05	3.63334937550518e-05	3.86537388255278e-05	8.87959181922452e-05	2.60903947480491e-05	4.87629716948117e-05	9.26839677827724e-06	9.86909872782737e-06	2.49770783470519e-05	1.36903313670017e-05	2.30130559222704e-05	2.42817170940357e-05	2.06130585133487e-05	2.68796511156861e-05	4.55625744371466e-05	7.16928144132312e-05	4.89216771843399e-05	5.93347179530008e-05	2.00443304925262e-05	3.78015135456961e-05	6.87471736168175e-05	7.18155777975969e-05	8.2408531795276e-05
Z0558	0.371644405501376	1.81012e-12	0.722783940778532	0.000807637992606246	0.0134403465752122	0.00182965183189199	0.00664916024948109	0.00439086046720361	2.04994652868079e-06	0.000662126863614622	0.0016690993273028	0.000870805455803147	0.00175544657681611	0.000959902492011526	0.00104565677502688	0.00131754675759612	0.000781864252078543	0.000752532719067736	0.000168693117620721	0.000501441906477433	0.000831023713668098	0.000440947064088409	0.000395582277135908	0.000492591518709569	0.00046438786720525	0.000899559160286605	0.000974754951311116	0.000467022844962605	0.000427576849002308	0.000514019262299878	0.00108733860220855	0.000444115517050695	0.000610295368479536	0.000600155641710589	0.000407098462895229	0.000293714223644557	0.000268607981304437	0.000271820952486222	0.00023711447486176	0.000161284469149143	0.000102859796840674	7.21281708071187e-05	0.000287952999675896	0.000158957165486877	0.000124622594439981	0.000240458410136771	0.000155728698744153	0.000157976207795544	0.000178082427075058	0.000233330056069286	0.000256683711266354	0.000255220295061429	0.000180449804876445	0.000143460593999776	0.000126578989238569	0.000125737753213833	0.000125039576256461	0.000108626120664837	6.90795143451248e-05	0.000115559564365725	4.23577102913342e-05	0.000112339683872872	9.9795833560039e-05	0.000119200425724538	8.15747681030422e-05	0.00012730580345718	9.65647551278434e-05	0.000114457004662598	0.00014765553707387	0.000143408233191875	0.000142527502534305	0.000117545244500172	5.91156401136463e-05	9.03875986649847e-05	0.000146451755742396	9.81074074054773e-05	9.64022131432356e-05	8.58299580152329e-05	5.04715191022302e-05	5.67276371530653e-05	1.53058715288648e-05	4.77989212151941e-05	5.66756070089838e-05	7.87974981739292e-05	7.48143158058326e-05	8.44387174384565e-05	8.82845457068698e-05	4.91029487899758e-05	6.23815728592391e-05	4.10448419899112e-05	0.000112225281708662	9.06492975032227e-05	9.38031181173391e-05	8.61183795523654e-05	8.25270334236864e-05	9.68771646104975e-05	4.78909998250378e-05	3.09270148273692e-05	3.27719943655918e-05	3.0810823462201e-05	3.48554839197216e-05	4.91045568962878e-05	2.91659023794235e-05	3.09836652104705e-05	3.27755258759643e-05	2.66780314550457e-05	3.30388291395104e-05	5.70441290066397e-05	5.42487670486733e-05	2.65031446443624e-05	5.98314318981918e-05	4.54419894083215e-05	0.00016000419149852	0.000167287396205033	0.000205065645404848	0.000419080558678375	0.000204124298764224	0.000173396070948389	6.0220086319478e-05	6.63889489489932e-05	6.12346506012551e-05	9.28185862836053e-05	7.17220571867027e-05	9.00987634637276e-05	0.000130518343147024	0.000118213001690145	0.000175349482209716	0.000105226445741177	0.000303043673182435	0.000633445244957245	0.000492742544916243	0.000424130571837137	0.000260191373527957	0.000119283572027397	0.000289795951423653	0.000167737675594501	0.000124679327967158	7.62805428168437e-05	5.3302971443711e-05	0.000104493407463796	7.77016857424051e-05	6.69219127292385e-05	4.3536637295276e-05	4.16166733871265e-05	4.51761640307472e-05	3.75443625609107e-05	2.44354364061066e-05	2.59829592667537e-05	1.65668363115495e-05	2.57075875862629e-05	4.36110017199161e-05	3.25920611097137e-05	3.02784745377918e-05	2.21875025356134e-05	1.68537610081282e-05	2.69187627511715e-05	7.57755249301111e-06	1.63892506688311e-05	1.5918848533231e-05	7.73598898327522e-06	7.80185699917159e-06	1.37316556793811e-05	7.32508182223716e-06	4.57019149445831e-06	4.40569473168634e-06	2.33591985309841e-05	5.3270301615548e-06	6.67182349731868e-06	1.6012916388402e-05	1.9976773602806e-05	1.58824921773788e-05	9.3256974597124e-06	6.53579182785599e-06	3.98442529908156e-06	3.67592476101677e-06	6.63007936034149e-06	4.79844907034028e-06	3.75583737108955e-06	3.8394056805481e-06	1.08381558296934e-05	9.22743073565572e-06	1.09003655184872e-05	6.0705981646908e-06	3.90600656732932e-06	3.83813560297416e-06	6.38938200067307e-06	1.11396062063168e-05	7.13511164174245e-06	8.76099306601303e-06	9.22277196124035e-06	9.03116800688042e-06	6.2679786058056e-06	8.76360389509189e-06	3.37269894239278e-06	7.35792968378342e-06	6.98388225109713e-06	7.15520403088793e-06	1.14808286033752e-05	1.8173622889831e-05	1.3955974193221e-05	1.31297026459425e-05	1.40545718627878e-05	1.48162720048025e-05	1.59043082898426e-05	8.43811129780384e-06	8.97688925565246e-06	2.06219784832852e-05	6.05602378101649e-06	1.13167066507752e-05	2.15103441261168e-06	2.29043373354232e-06	5.79751745494391e-06	3.17756857051874e-06	5.3402724158868e-06	5.63539472088341e-06	4.78440840644873e-06	6.23928318493856e-06	1.05723266482524e-05	1.66332103874651e-05	1.13537968879971e-05	1.37686547254138e-05	4.65132605013343e-06	8.77408307617518e-06	1.59567109707226e-05	1.6669830705491e-05	1.91288099369873e-05
Z0559	0.15728897615845	0.534820417866526	1.81012e-12	0.000409050590743431	0.00680584412652069	0.000926053945553754	0.00335047079798344	0.00220630166611063	1.02885062971833e-06	0.000332315809730765	0.000836086538290294	0.00043593957638459	0.000878596787533448	0.000480148335583134	0.000522799272939452	0.000658816899665873	0.000390870810965798	0.00037579870551363	8.42069145767127e-05	0.000250297197522212	0.000414600487507295	0.000219869753200039	0.000197258324133969	0.000245575528900409	0.000231529241170847	0.000448204871538809	0.000484885340207586	0.000232143889039151	0.000212490615737703	0.000255417390349266	0.000539915224587933	0.000220188954568135	0.000302539071466709	0.000297411978865506	0.000201453396823139	0.000145352997486039	0.000132917644286067	0.000134508754745799	0.000117321763662216	7.97870363479473e-05	5.08817661408754e-05	3.56783329835262e-05	0.000142431704969934	7.8631141464936e-05	6.16342565047524e-05	0.00011891940453467	7.70093869252111e-05	7.81177843457939e-05	8.80585928024751e-05	0.000115363730898543	0.00012689104774674	0.000126175587128038	8.91801066226807e-05	7.0891845107197e-05	6.25467998440606e-05	6.21306271503576e-05	6.17816104458159e-05	5.36689943377222e-05	3.4126376175258e-05	5.70861372678994e-05	2.09241492057184e-05	5.54797447374535e-05	4.92855525463842e-05	5.88737800847939e-05	4.02783595441132e-05	6.28621926595401e-05	4.76854700167464e-05	5.65208116702079e-05	7.28896180623696e-05	7.07960407804913e-05	7.03561466728951e-05	5.80030447374046e-05	2.91686797264839e-05	4.45979502232161e-05	7.22644248276924e-05	4.8391996695072e-05	4.75492903263566e-05	4.23351830772789e-05	2.48855547476605e-05	2.79680251884722e-05	7.54610113324466e-06	2.35621443063103e-05	2.79368367003473e-05	3.88460626544996e-05	3.68752550872773e-05	4.16129675140854e-05	4.35045420309005e-05	2.41930320365603e-05	3.07347973782888e-05	2.02186255061316e-05	5.52786547022274e-05	4.46474967613766e-05	4.61924175279582e-05	4.24135023922055e-05	4.06435193476039e-05	4.76878404056781e-05	2.35694311062442e-05	1.52239182522778e-05	1.61316853210869e-05	1.51671567337894e-05	1.71596236054756e-05	2.41740877235768e-05	1.43576131492201e-05	1.52502492451878e-05	1.61320361838877e-05	1.31308589696439e-05	1.62621627853714e-05	2.8074673947754e-05	2.66938422394396e-05	1.30417152305717e-05	2.94410521057078e-05	2.23579014590329e-05	7.87377965639377e-05	8.23244472910105e-05	0.000100900595777529	0.000206094751237132	0.000100296127305367	8.51906731660157e-05	2.95807883666347e-05	3.26132268245513e-05	3.00801222426583e-05	4.55906968415839e-05	3.52307718893477e-05	4.42505425045458e-05	6.41111569048057e-05	5.80652603677218e-05	8.61377270581924e-05	5.16870976665871e-05	0.000148894516365807	0.000310947737492745	0.00024172109284186	0.000208028071064403	0.000127553069889161	5.84753554449432e-05	0.000142049666430127	8.22057915435416e-05	6.10796516328047e-05	3.73704761672122e-05	2.611022955135e-05	5.11825052650903e-05	3.80572329258441e-05	3.277578763841e-05	2.13193509425021e-05	2.03791382134064e-05	2.21212986617245e-05	1.83840829831069e-05	1.19643649982596e-05	1.27221522448964e-05	8.1115460049585e-06	1.25868188032847e-05	2.13443401442831e-05	1.59511422987634e-05	1.48183566297873e-05	1.08579659016511e-05	8.24748503454177e-06	1.31730900624151e-05	3.70812468282745e-06	8.01991043798395e-06	7.78922073503573e-06	3.78509434769225e-06	3.81731708729046e-06	6.71865736749369e-06	3.58387970179003e-06	2.23599762794661e-06	2.15550609719843e-06	1.14285376172793e-05	2.60618089852338e-06	3.26410354299105e-06	7.83387578747863e-06	9.77290907546756e-06	7.76758772484065e-06	4.56081152000674e-06	3.19638786617672e-06	1.94860435769867e-06	1.79772712844957e-06	3.24244859448151e-06	2.34668425506677e-06	1.83677832902437e-06	1.87764480032106e-06	5.30023080802661e-06	4.51240523282942e-06	5.33063539107403e-06	2.96860484332185e-06	1.91009323966911e-06	1.87690158609666e-06	3.12444362442659e-06	5.4472437182774e-06	3.48900523530687e-06	4.28398479474751e-06	4.509724045801e-06	4.41592649232596e-06	3.06474510194104e-06	4.28497951341414e-06	1.64908328693968e-06	3.59773734392169e-06	3.41480187686592e-06	3.49853430129139e-06	5.61345560464693e-06	8.88549292256356e-06	6.82298761185911e-06	6.41896559111166e-06	6.87114252127799e-06	7.24336663307638e-06	7.77528887488724e-06	4.12515571055384e-06	4.38854150817069e-06	1.00812563688195e-05	2.9600675282546e-06	5.53123049822164e-06	1.05134976652742e-06	1.11948206473656e-06	2.83360584994599e-06	1.55305290013689e-06	2.61002978958566e-06	2.75431632964686e-06	2.33838917447301e-06	3.04946456592768e-06	5.16700355055921e-06	8.12882536634529e-06	5.54894949096561e-06	6.72892155364506e-06	2.27316527295675e-06	4.28801696012143e-06	7.79824098490921e-06	8.1467234648985e-06	9.3483587624369e-06
Z0356	7.18876249833911e-05	2.06808346175931e-05	1.41556188603358e-05	1.81012e-12	0.051026910230385	0.0019869505846124	0.000588420792758917	0.000216273286441275	8.25571945550543e-08	2.66657376349898e-05	5.0314981765355e-05	2.51898360057133e-05	4.91059061053225e-05	2.55060812528368e-05	2.66795212541323e-05	3.50335568906731e-05	2.02028502134688e-05	1.76289115698334e-05	3.74065839373952e-06	1.10949571214443e-05	1.77414584265562e-05	8.93077482115207e-06	7.96370341497498e-06	9.70056988972011e-06	9.10090108412876e-06	1.67589269201234e-05	1.56142943901893e-05	6.92621700511714e-06	6.23828332660151e-06	7.38967928338335e-06	1.4653592997462e-05	5.27616141669087e-06	7.21777695468229e-06	6.92485273461704e-06	4.23539984353664e-06	3.03957786401166e-06	2.76919686896657e-06	2.78719958561295e-06	2.42547056627705e-06	1.6298662412645e-06	1.03425599899761e-06	7.23161661031301e-07	2.87722623075907e-06	1.58683491595256e-06	1.23411538285377e-06	2.40025640700048e-06	1.53502647154041e-06	1.55270983391621e-06	1.74674230289743e-06	2.28782758041107e-06	2.49185933959881e-06	2.45254463053978e-06	1.70292745961294e-06	1.34602104569074e-06	1.18368382096438e-06	1.17278885169629e-06	1.16345869998558e-06	1.00547977834756e-06	6.34530752032957e-07	1.06069925697302e-06	3.88187972609529e-07	1.01415025747037e-06	8.99687058496161e-07	1.07692166313669e-06	7.26962917087088e-07	1.13695254275595e-06	8.62884114020639e-07	1.02070215033054e-06	1.29030360286871e-06	1.25044198286997e-06	1.23789808047108e-06	1.00514346062394e-06	5.04817197961799e-07	7.71373033357587e-07	1.25821037834912e-06	8.20104933778242e-07	8.02428176426672e-07	7.13549867054114e-07	4.10477792612811e-07	4.60330676556862e-07	1.24099516602568e-07	3.84216628094567e-07	4.54897698973804e-07	6.33012959221464e-07	5.96666450108256e-07	6.69267679032466e-07	6.96076149954356e-07	3.82581900046742e-07	4.85685733955331e-07	3.16633289748779e-07	8.62442417100782e-07	6.89227300766305e-07	7.07875394218112e-07	6.45624173583676e-07	6.16476752103996e-07	7.09800989574763e-07	3.47005296286368e-07	2.25815904821191e-07	2.38679472063283e-07	2.24546590358775e-07	2.55120121425356e-07	3.58334454262663e-07	2.12199802521098e-07	2.24505425856831e-07	2.37119997792356e-07	1.92885945755428e-07	2.39070837021076e-07	4.08924665025189e-07	3.84110807433604e-07	1.87753408765487e-07	4.22551132215143e-07	3.20102051816829e-07	1.1126723636526e-06	1.16267454136629e-06	1.41333321018172e-06	2.75464022417146e-06	1.26733775813095e-06	1.073615599602e-06	3.71767017392469e-07	4.11295088691176e-07	3.79460083800022e-07	5.72486051060787e-07	4.44642126657381e-07	5.54758661364891e-07	7.97857861221918e-07	7.20960770329088e-07	1.07279800487765e-06	6.4242231236989e-07	1.86364130362074e-06	3.65668164526764e-06	2.72914057972082e-06	2.32363142869364e-06	1.39925094372066e-06	6.40465819725538e-07	1.5421976946141e-06	8.88494599982535e-07	6.48770183905876e-07	3.96710245123024e-07	2.75355195775548e-07	5.38214690682146e-07	4.00631380504641e-07	3.43614115269615e-07	2.22512112010861e-07	2.1257845446611e-07	2.30199624490121e-07	1.91433455109061e-07	1.24300090175198e-07	1.32286482992899e-07	8.42340279285774e-08	1.30595737839897e-07	2.17246232151867e-07	1.6252480414792e-07	1.50732243661217e-07	1.10291472812376e-07	8.37150200070771e-08	1.33992120737556e-07	3.76999476061997e-08	8.13331133092475e-08	7.88142519936754e-08	3.81714691472778e-08	3.84921040864041e-08	6.771113487767e-08	3.60925838430022e-08	2.25178587369233e-08	2.17037844805238e-08	1.15129376036276e-07	2.62217968313398e-08	3.286178932422e-08	7.88760240004284e-08	9.83806768914113e-08	7.64462587093718e-08	4.48832667988217e-08	3.14761923409978e-08	1.91830715444788e-08	1.7696475548687e-08	3.1906699105127e-08	2.30863721547699e-08	1.80644887853503e-08	1.8465725660468e-08	5.21112336582918e-08	4.43241949357447e-08	5.24462711880232e-08	2.91614583114016e-08	1.87666634116386e-08	1.84399099153545e-08	3.06758397913683e-08	5.34533900129907e-08	3.42112388287916e-08	4.19748234790147e-08	4.41647879396636e-08	4.31964568412191e-08	2.9950606858448e-08	4.18841878529951e-08	1.61194833859693e-08	3.51999602051793e-08	3.34005506013074e-08	3.42068569357961e-08	5.48714873878879e-08	8.67710563071813e-08	6.64936827862367e-08	6.25348018932512e-08	6.69632798952008e-08	7.05313450617979e-08	7.56710450736123e-08	4.01370918642753e-08	4.26972083589321e-08	9.80483347223779e-08	2.8655659329391e-08	5.34861325978054e-08	1.01667812326013e-08	1.08252165942316e-08	2.74123720207706e-08	1.50182979694099e-08	2.52108547903291e-08	2.6624720544734e-08	2.26111552964063e-08	2.94936273669894e-08	4.98713151283959e-08	7.83677366180112e-08	5.35958882665973e-08	6.49222341638083e-08	2.19327511058264e-08	4.14114088129825e-08	7.53044310549627e-08	7.86809277943588e-08	9.02734413643832e-08
Z0357	0.0221686847756902	0.0063703668131853	0.00435949803720495	0.944499915625938	1.81012e-12	0.866644058587093	0.190798598645097	0.0690662382876896	2.62560741739773e-05	0.00848063683633552	0.0159218050279538	0.00796861952343784	0.015526013921363	0.00805949524178106	0.00842623060670476	0.0110732661302774	0.00638286753109134	0.00556275250268463	0.00117941987135729	0.00349813865327065	0.00559158494057575	0.00281287092509573	0.00250796698437851	0.00305413260281447	0.00286500909284718	0.00527288414911082	0.00490431708192445	0.00217358306591465	0.00195738494181642	0.00231826901323521	0.00459403493134534	0.00165213686409297	0.00226008155108345	0.00216788998790856	0.0013247569997549	0.000950649193568255	0.000866065042555964	0.000871635694777504	0.000758513527045837	0.000509656492032155	0.000323395337651913	0.000226115654337172	0.000899612436440718	0.000496135547973863	0.000385839513794608	0.000750504285232815	0.000479906083809574	0.00048542293754803	0.000546072435191554	0.000715247676477213	0.000778973483736484	0.000766579093561216	0.000532209589078961	0.000420650397849696	0.000369907837664309	0.00036649290776459	0.00036357306740749	0.000314190927401938	0.000198265300458037	0.000331426071159413	0.000121291695231147	0.000316843431883239	0.000281077284207487	0.000336449517332988	0.000227097201800085	0.000355178236268051	0.000269558414262097	0.000318852542046759	0.000403013689124689	0.00039054968125389	0.000386621621988285	0.00031389992196883	0.00015765144534398	0.000240894633377173	0.000392954627719373	0.000256073212147931	0.000250544057945445	0.000222789769131285	0.000128142557965097	0.000143704588090272	3.87407010265062e-05	0.000119935601573249	0.000141998004724277	0.000197593951456738	0.000186241847244621	0.00020889616629942	0.000217255649920853	0.000119398443438368	0.000151575173670632	9.88107674158663e-05	0.000269132376475295	0.000215058771649549	0.000220868604311844	0.000201426341842227	0.00019232679229446	0.000221419595962463	0.000108239199717106	7.04398293694507e-05	7.44508958252496e-05	7.0042148488915e-05	7.95810257556764e-05	0.000111774247284649	6.61895303587126e-05	7.00270336965869e-05	7.39607231519964e-05	6.01631865318851e-05	7.45688739660921e-05	0.000127539022160167	0.000119789478018306	5.85529841996824e-05	0.000131773980161896	9.98245948012398e-05	0.00034693229479598	0.000362518679589943	0.000440649708606429	0.000858532524617467	0.000394838025627989	0.000334480684047889	0.00011582351125686	0.000128141076677804	0.000118223796052551	0.000178357760222626	0.000138533113404251	0.000172835037277711	0.000248549086961063	0.000224590204903053	0.000334197333243738	0.000200125712726065	0.000580567397680967	0.0011386603667967	0.000849610610190849	0.0007233212921086	0.000435538139404983	0.000199352374165269	0.000479997205024771	0.000276533894391399	0.000201903878722629	0.000123459077463347	8.56892825317293e-05	0.000167487348395174	0.00012467504503812	0.000106928471680498	6.92419377601163e-05	6.6150444243313e-05	7.16327677374115e-05	5.95700564189333e-05	3.86791746901325e-05	4.11646178494688e-05	2.62115342278382e-05	4.06379776238617e-05	6.75940727126992e-05	5.05686001646374e-05	4.68989711553448e-05	3.43160800523925e-05	2.60470599364074e-05	4.16908944126975e-05	1.17301076251132e-05	2.53058850660778e-05	2.45219251279151e-05	1.18762534677784e-05	1.19760033335049e-05	2.1066793422988e-05	1.12293950782612e-05	7.00593306568298e-06	6.75264739045213e-06	3.58201042298629e-05	8.15831549490835e-06	1.02242521265871e-05	2.45407369273756e-05	3.06092585733895e-05	2.37812630935016e-05	1.39625218452285e-05	9.79183067615461e-06	5.96759357753005e-06	5.50513183342197e-06	9.92571765559388e-06	7.18182652459317e-06	5.61958601156123e-06	5.74440388375575e-06	1.62110218838499e-05	1.37885377240054e-05	1.63153495354515e-05	9.07167962270667e-06	5.83802659420668e-06	5.73637757893417e-06	9.54275924131908e-06	1.66284526033561e-05	1.06424952342646e-05	1.30575496333485e-05	1.37387750129966e-05	1.34374630257259e-05	9.31693054648883e-06	1.30292136489272e-05	5.01440521495617e-06	1.09499625190196e-05	1.03901968437881e-05	1.06410038531399e-05	1.70693202499989e-05	2.69925070552032e-05	2.06844925765193e-05	1.94529562741285e-05	2.08305937946795e-05	2.19404435730197e-05	2.35391634704043e-05	1.24855369143656e-05	1.32819146934971e-05	3.05001192660938e-05	8.91383552634099e-06	1.66376900358218e-05	3.16253764613729e-06	3.36735375006736e-06	8.52708536199234e-06	4.67169093959415e-06	7.84220387507595e-06	8.28204027126615e-06	7.03357760237432e-06	9.17450188346504e-06	1.5513169333722e-05	2.43772712418083e-05	1.66718408208375e-05	2.01949951334348e-05	6.82249909015675e-06	1.28817139735849e-05	2.34247006908409e-05	2.44750572253533e-05	2.80811134380009e-05
